timestamp,player,enemy,roi_home,roi_enemy,odds,stake,match_roi
2012-03-03,Tsuchiya A.,Giacalone O.,0,-3,2.75,0,-0
2012-03-03,Rovetta L.,Mugelli N.,2.73,-1,1.66,0.00,0.0000
2012-03-03,Matosevic M.,Anderson K.,4.75,-0.36,4.49,0.00,-0.00
2012-03-04,Pamminger D.,Hedayet O.,0,-3.64,3,0.00,-0.00
2012-03-04,Horansky F.,Plotniy A.,1.31,-3,1.3,0.00,0.000
2012-03-04,Civarolo M.,Giacalone O.,0,-2.98,1.61,0.00,-0.00
2012-03-05,Civarolo M.,Bjelica I.,0,-1.83,7,0.00,-0.00
2012-03-06,Horansky F.,Capone M.,1.61,-4.9,1.44,6.51,2.8644
2012-03-06,Leonardi F.,Micolani G.,-0.62,-1.75,1.36,0.00,-0.00
2012-03-06,Neis F.,Hedayet O.,0,-3.17,1.44,0.00,0.0000
2012-03-06,Rovetta L.,Bosio M.,3.39,0.28,1.44,0.00,-0.00
2012-03-06,Crepaldi E.,Ciumac A.,-1.17,-4.6,1.4,0.00,0.000
2012-03-06,Fortuna C.,Krajinovic F.,2.46,-0.90,11,0.00,-0.00
2012-03-06,Mijic I.,Gorban A.,-0.36,-3.41,2.2,0.00,0.000
2012-03-06,Taweel I.,Altuna T.,0.52,-0.67,2.75,0.00,-0.00
2012-03-07,Altuna T.,Micolani G.,-0.67,-1.75,1.5,0.00,0.000
2012-03-08,Horansky F.,Konecny M.,2.05,-0.66,2,0.00,-0.00
2012-03-10,Begu I.,Kirilenko M.,-0.89,-11.06,3.14,0.00,-0.00
2012-03-10,Peng S.,Pervak K.,5.52,-1.95,1.68,0.00,-0.00
2012-03-10,Makarova E.,Wozniacki C.,7.35,-2.95,4.18,0.00,-0.00
2012-03-10,Davis L.,Petrova N.,0,-1.57,2.27,0.00,-0.00
2012-03-10,Radwanska A.,Cirstea S.,5.93,-0.44,1.12,0,0.00
2012-03-10,Sharapova M.,Dulko G.,0.22,-6.80,1.03,0.00,0.0000
2012-03-10,Bartoli M.,Lepchenko V.,5.23,-0.90,1.29,0.00,0.0000
2012-03-10,Kvitova P.,Strycova B.,2.39,-16.21,1.13,0.00,0.0000
2012-03-10,Goerges J.,Medina Garrigues A.,-6.58,-13.40,1.24,6.82,1.6368
2012-03-10,Kanepi K.,Scheepers C.,6.56,-8.71,1.46,0.00,-0.00
2012-03-10,Dominguez Lino L.,Lisicki S.,-3.57,-8.36,5.59,0.00,0.0000
2012-03-10,Niculescu M.,Arvidsson S.,1.44,-1.71,1.57,0.00,-0.00
2012-03-10,Larsson J.,Ivanovic A.,1.03,-9.16,8.07,0.00,-0.00
2012-03-10,Zheng J.,Li N.,4.31,2.17,2.65,0.00,-0.00
2012-03-10,Cetkovska P.,Halep S.,6.78,5.38,2.6,0.00,-0.00
2012-03-10,Vinci R.,Soler-Espinosa S.,5.04,-1.17,1.23,6.21,1.4283
2012-03-10,Tsurenko L.,Schiavone F.,0.56,-6.14,2.3,0.00,-0.00
2012-03-10,Azarenka V.,Kuznetsova S.,4.99,-13.87,1.16,0.00,0.0000
2012-03-10,Stosur S.,Falconi I.,4.47,-4,1.04,0.00,0.0000
2012-03-10,McHale C.,Kvitova P.,5.79,2.39,4.95,0.00,0.0000
2012-03-11,Dolgopolov A.,Darcis S.,4.38,2.94,1.46,0.00,0.0000
2012-03-11,Harrison R.,Troicki V.,2.94,-1.49,1.72,0.00,0.0000
2012-03-11,Raonic M.,Berlocq C.,3.74,-2.05,1.16,0.00,0.0000
2012-03-11,Kudla D.,Federer R.,-2.10,-6.82,25,0.00,-0.00
2012-03-11,Nishikori K.,Giraldo S.,5.44,-6.30,1.43,11.74,-11.74
2012-03-11,Garcia-Lopez G.,Murray A.,2.36,-1.62,17.83,0,0.00
2012-03-11,Matosevic M.,Del Potro J.,5.91,2.92,8.71,0.00,-0.00
2012-03-11,Istomin D.,Chela J. I.,-5.13,-6.41,1.28,0.00,0.0000
2012-03-11,Isner J.,Monaco J.,9.10,3.22,1.29,0.00,0.0000
2012-03-11,Mayer L.,Nadal R.,-0.19,-6.50,16.75,0.00,-0.00
2012-03-11,Wawrinka S.,Simon G.,-2.66,-7.17,1.48,4.51,-4.51
2012-03-11,Verdasco F.,Sweeting R.,-5.26,-6.62,1.46,0.00,0.0000
2012-03-11,Lopez F.,Baghdatis M.,6.57,3.98,2.16,0.00,-0.00
2012-03-11,Ramos A.,Andujar-Alba P.,0.92,-6,1.77,0.00,-0.00
2012-03-11,Djokovic N.,Anderson K.,10.31,2.53,1.05,23.34,1.1670
2012-03-11,Melzer J.,Bellucci T.,-5.95,-9.84,1.35,0.00,-0.00
2012-03-11,Ferrer D.,Dimitrov G.,-1.98,-4.63,1.14,2.65,0.3710
2012-03-11,Fish M.,Ebden M.,7.15,0.43,1.17,0.00,-0.00
2012-03-11,Almagro N.,Giraldo S.,1.54,-6.30,1.44,15.68,6.8992
2012-03-11,Cilic M.,Nalbandian D.,1.64,-7.04,2.94,0.00,-0.00
2012-03-11,Stepanek R.,Malisse X.,-5.06,-6.50,1.63,0.00,0.0000
2012-03-12,Pervak K.,Ivanovic A.,-0.83,-9.08,3.84,0.00,-0.00
2012-03-12,Berdych T.,Roddick A.,6.85,-0.70,1.33,0,0.00
2012-03-12,Hampton J.,Wolfe J.,-0.8,-9.62,1.47,0.00,0.0000
2012-03-12,Radwanska A.,Pennetta F.,6.05,2.62,1.25,6.86,1.7150
2012-03-12,Del Potro J.,Verdasco F.,2.92,-5.26,1.21,0.00,0.0000
2012-03-12,Vinci R.,Cibulkova D.,5.27,0.75,1.96,0.00,0.0000
2012-03-12,Stosur S.,Petrova N.,4.51,-0.95,1.24,10.92,-10.92
2012-03-12,Ferrer D.,Istomin D.,-1.98,-5.13,1.09,0.00,-0.00
2012-03-12,Dominguez Lino L.,Kirilenko M.,1.02,-10.70,4.05,0.00,-0.00
2012-03-12,Bartoli M.,Scheepers C.,5.52,-7.09,1.31,0.00,0.0000
2012-03-12,Tsonga J-W.,Stepanek R.,-0.69,-5.06,1.21,0.00,0.0000
2012-03-12,Halep S.,Sharapova M.,5.85,0.25,4.69,0.00,-0.00
2012-03-13,Petrova N.,Kirilenko M.,-0.95,-10.70,1.78,0.00,-0.00
2012-03-13,Arvidsson S.,Wozniacki C.,-0.39,-2.73,7.24,0.00,-0.00
2012-03-13,Bartoli M.,Safarova L.,5.52,0.05,1.4,10.94,4.376
2012-03-13,Azarenka V.,Goerges J.,5.15,-6.34,1.09,22.98,2.0682
2012-03-13,Kerber A.,McHale C.,11.32,9.74,1.78,0.00,0.0000
2012-03-13,Vinci R.,Sharapova M.,5.27,0.25,5.89,0.00,-0.00
2012-03-13,Li N.,Koukalova K.,2.49,-5.32,1.34,0.00,0.0000
2012-03-14,Harrison R.,Simon G.,4.09,-5.60,2.03,0.00,-0.00
2012-03-14,Tipsarevic J.,Nalbandian D.,-3.45,-6.66,1.62,0.00,-0.00
2012-03-14,Kerber A.,Li N.,11.32,2.49,3.04,0,0.00
2012-03-14,Raonic M.,Federer R.,3.90,-6.81,4.43,0.00,-0.00
2012-03-14,Del Potro J.,Istomin D.,3.20,1.29,1.11,1.91,0.2101
2012-03-14,Berdych T.,Almagro N.,7.18,1.98,1.24,10.40,-10.40
2012-03-14,Djokovic N.,Andujar-Alba P.,10.36,-5.02,1.01,0.00,0.0000
2012-03-14,Bartoli M.,Ivanovic A.,5.83,-8.83,1.78,14.66,-14.66
2012-03-14,Isner J.,Ebden M.,9.39,4.34,1.16,0.00,0.0000
2012-03-14,Tsonga J-W.,Nalbandian D.,-0.48,-6.66,1.41,0.00,-0.00
2012-03-14,Sharapova M.,Kirilenko M.,0.44,-10.47,1.19,0.00,0.0000
2012-03-14,Dolgopolov A.,Nadal R.,5.96,-6.46,9.05,0,-0
2012-03-15,Isner J.,Simon G.,9.39,-5.60,1.44,14.99,6.5956
2012-03-15,Del Potro J.,Federer R.,3.20,-6.81,2.8,0,-0
2012-03-16,Kerber A.,Azarenka V.,14.14,5.24,8.44,0.00,-0.00
2012-03-17,Azarenka V.,Sharapova M.,5.24,0.75,1.27,0.00,0.0000
2012-03-22,McHale C.,Cetkovska P.,8.74,5.78,1.34,0.00,-0.00
2012-03-22,Kanepi K.,Soler-Espinosa S.,5.56,-2.17,1.47,0,-0
2012-03-22,Kerber A.,Zheng J.,13.14,3.31,1.4,0.00,-0.00
2012-03-22,Muguruza G.,Zvonareva V.,2.18,-4.47,4.08,0.00,0.0000
2012-03-22,Niculescu M.,Wozniak A.,0.44,-7.50,2.15,0.00,-0.00
2012-03-22,King V.,Ivanovic A.,4.57,-6.32,3.07,0,-0
2012-03-22,Kleybanova A.,Kirilenko M.,1.72,-10.49,3.56,0.00,-0.00
2012-03-22,Pennetta F.,Dominguez Lino L.,1.62,0.02,1.24,1.60,0.3840
2012-03-22,Azarenka V.,Krajicek M.,5.58,0.20,1.01,0.00,0.0000
2012-03-22,Watson H.,Safarova L.,2.16,-0.95,4.33,0.00,0.0000
2012-03-22,Radwanska A.,Keys M.,5.30,0,1.04,0.00,0.0000
2012-03-22,Halep S.,Petrova N.,4.85,0.98,1.66,0.00,0.0000
2012-03-22,Pervak K.,Schiavone F.,-1.83,-5.56,1.65,0.00,0.0000
2012-03-22,Volodko K.,Hantuchova D.,5.13,-15.85,2.76,0.00,-0.00
2012-03-22,Li N.,Czink M.,1.83,-1.32,1.1,0.00,0.000
2012-03-22,Berdych T.,Mahut N.,6.18,-2.68,1.07,0.00,0.0000
2012-03-22,Dimitrov G.,Chela J. I.,-5.63,-7.41,1.4,1.78,0.712
2012-03-22,Bartoli M.,Hercog P.,5.23,-11.10,1.15,32.66,4.8990
2012-03-22,Kvitova P.,Williams V.,2.52,-4.68,1.44,0.00,-0.00
2012-03-22,Wozniacki C.,Strycova B.,-2.63,-17.21,1.09,29.16,2.6244
2012-03-23,Makarova E.,Barthel M.,6.35,2.85,3.01,0.00,0.0000
2012-03-23,Vinci R.,Williams S.,5.23,1.10,6.26,0,-0
2012-03-23,Peng S.,Lisicki S.,4.52,-9.36,2.55,0,-0
2012-03-23,Benesova I.,Li N.,3.73,1.83,3.62,0,-0
2012-03-23,Clijsters K.,Wickmayer Y.,8.00,-5.00,1.23,0.00,-0.00
2012-03-23,Cetkovska P.,Wozniacki C.,5.78,-2.63,5.4,0.00,-0.00
2012-03-24,Djokovic N.,Baghdatis M.,9.37,3.65,1.06,11.44,0.6864
2012-03-24,Stosur S.,Scheepers C.,3.51,-8.09,1.26,0.00,0.0000
2012-03-24,Giraldo S.,Nadal R.,-4.49,-7.30,13.88,0,-0
2012-03-24,Zheng J.,Cibulkova D.,5.19,-0.04,1.63,0.00,-0.00
2012-03-24,Dolgopolov A.,Tipsarevic J.,4.96,-4.45,2.71,0.00,-0.00
2012-03-24,Berdych T.,Dimitrov G.,6.25,-5.23,1.21,0.00,-0.00
2012-03-24,Stebe C.,Gasquet R.,-1.56,-6.69,4.36,0.00,-0.00
2012-03-24,Tomic B.,Ferrer D.,1.29,-2.84,4.16,0.00,-0.00
2012-03-24,Benneteau J.,Becker B.,6.47,-8.10,1.51,0.00,0.0000
2012-03-24,Phau B.,Verdasco F.,-0.66,-5.80,3.51,0.00,-0.00
2012-03-24,Roddick A.,Muller G.,-1.70,-5.32,1.38,0.00,0.0000
2012-03-24,Monfils G.,Bubka S.,5.67,-1.04,1.21,0.00,0.0000
2012-03-24,Muguruza G.,Pennetta F.,5.26,1.86,3.3,0.00,0.000
2012-03-24,Simon G.,Melzer J.,-5.85,-6.95,1.47,1.10,0.5170
2012-03-24,Williams V.,Wozniak A.,-2.97,-6.84,1.2,0.00,0.000
2012-03-24,Cilic M.,Kunitsyn I.,0.64,-4.73,1.22,0.00,0.0000
2012-03-24,Garcia-Lopez G.,Troicki V.,18.19,-2.49,2.32,0.00,-0.00
2012-03-24,Pervak K.,Kirilenko M.,-1.18,-10.21,2.36,0.00,-0.00
2012-03-24,Lopez F.,Ramos A.,5.57,-0.08,1.53,0.00,-0.00
2012-03-24,Harrison R.,Federer R.,3.09,-5.03,12.25,0,-0
2012-03-24,Tsonga J-W.,Kohlschreiber P.,-1.48,-5.86,1.26,8.76,2.2776
2012-03-24,Anderson K.,Querrey S.,1.53,-8.77,1.7,0.00,0.000
2012-03-24,Nishikori K.,Rosol L.,4.44,-2.37,1.22,0.00,0.0000
2012-03-24,Fish M.,Dancevic F.,6.15,-2,1.34,0.00,0.0000
2012-03-24,Ivanovic A.,Hantuchova D.,-5.96,-15.43,1.33,0,0.00
2012-03-24,Radwanska A.,Soler-Espinosa S.,5.34,-0.56,1.03,0.00,0.0000
2012-03-24,Almagro N.,Goffin D.,4.93,2.87,1.22,0.00,0.0000
2012-03-24,Del Potro J.,Karlovic I.,2.31,-7.61,1.13,0.00,0.0000
2012-03-24,Stepanek R.,Nadal R.,-5.43,-7.30,12,0,-0
2012-03-25,Isner J.,Mayer F.,15.71,1.03,1.29,0.00,-0.00
2012-03-25,Makarova E.,Sharapova M.,8.36,-0.17,4.16,0,-0
2012-03-25,Fish M.,Anderson K.,6.15,1.53,1.74,4.62,3.4188
2012-03-25,Ramos A.,Gasquet R.,-0.08,-6.69,2.79,0.00,-0.00
2012-03-25,Bartoli M.,Kirilenko M.,5.38,-10.21,1.55,0.00,0.0000
2012-03-25,Almagro N.,Verdasco F.,4.93,-5.80,1.99,10.73,10.6227
2012-03-25,Stosur S.,Williams S.,3.51,1.21,3.49,0.00,-0.00
2012-03-25,Li N.,Lisicki S.,2.21,-8.88,1.46,0,0.00
2012-03-25,Benneteau J.,Ferrer D.,6.47,-2.84,5.28,0.00,-0.00
2012-03-25,Djokovic N.,Troicki V.,9.37,-2.49,1.03,47.44,1.4232
2012-03-25,Del Potro J.,Cilic M.,2.31,0.64,1.18,1.67,0.3006
2012-03-25,Roddick A.,Federer R.,-1.70,-5.03,7.46,0,0.00
2012-03-26,Monfils G.,Monaco J.,5.88,2.22,1.46,0.00,-0.00
2012-03-26,Williams V.,Ivanovic A.,-2.77,-5.63,2.55,2.86,4.4330
2012-03-26,Dimitrov G.,Tipsarevic J.,-1.98,-4.01,3.52,0,-0
2012-03-26,Nishikori K.,Nadal R.,4.66,-7.27,9.1,0,-0
2012-03-26,Fish M.,Almagro N.,6.49,5.15,1.72,0.00,0.0000
2012-03-26,Li N.,Sharapova M.,2.21,-0.17,2.22,4.76,-4.76
2012-03-26,Djokovic N.,Gasquet R.,9.43,-6.49,1.04,47.76,1.9104
2012-03-26,Murray A.,Simon G.,-2.62,-5.38,1.12,11.04,1.3248
2012-03-26,Mayer F.,Tsonga J-W.,1.03,-1.22,3.79,0,-0
2012-03-26,Williams S.,Wozniacki C.,1.21,-2.40,1.34,3.61,-3.61
2012-03-27,Del Potro J.,Ferrer D.,2.62,-2.47,1.44,0.00,-0.00
2012-03-27,Radwanska A.,Williams V.,5.42,-2.77,1.54,0,0.00
2012-03-27,Murray A.,Tipsarevic J.,-2.62,-4.01,1.24,1.39,0.3336
2012-03-28,Tsonga J-W.,Nadal R.,-0.97,-7.21,2.97,0,-0
2012-03-28,Fish M.,Monaco J.,7.95,3.96,1.47,0.00,-0.00
2012-03-28,Djokovic N.,Ferrer D.,9.50,-2.47,1.22,23.94,5.2668
2012-03-29,Bartoli M.,Radwanska A.,10.20,5.96,2.93,0,-0
2012-03-29,Djokovic N.,Monaco J.,9.50,3.96,1.06,11.08,0.6648
2012-03-30,Radwanska A.,Sharapova M.,5.96,1.50,2.25,0,0.00
2012-03-31,Djokovic N.,Murray A.,9.78,-2.26,1.41,24.08,9.8728
2012-04-01,Dushevina V.,Chan L.,1.94,-0.65,1.36,0.00,0.0000
2012-04-01,Daniilidou E.,Kudryavtseva A.,0,-2.83,1.4,0.00,0.000
2012-04-01,Hercog P.,Date K.,4.14,-2,1.23,0.00,0.0000
2012-04-01,Oudin M.,Medina Garrigues A.,-0.53,-5.98,4.93,0.00,-0.00
2012-04-01,McHale C.,Wozniak A.,4.69,-0.96,1.56,0.00,-0.00
2012-04-01,Wolfe J.,Voegele S.,1.94,-1.36,1.78,0.00,-0.00
2012-04-01,Rodionova An.,Czink M.,5.31,0.48,2.1,0.00,0.000
2012-04-01,Falconi I.,Sestini Hlavackova A.,-0.81,-2,2.65,0.00,-0.00
2012-04-02,Rus A.,Tatishvili A.,8.32,0.45,1.58,0.00,-0.00
2012-04-02,Amanmuradova A.,Craybas J.,-5.64,-7.53,1.99,0.00,-0.00
2012-04-02,King V.,Wickmayer Y.,0.23,-2.69,3.04,0.00,-0.00
2012-04-02,Yakimova A.,Lepchenko V.,-0.66,-4.01,4.97,0.00,-0.00
2012-04-02,Petrova N.,Duque-Marino M.,-0.09,-2.80,1.32,0.00,0.0000
2012-04-02,Volodko K.,Zvonareva V.,2.07,-4.82,2.79,0.00,-0.00
2012-04-02,Daniilidou E.,Pavlyuchenkova A.,0,-1.26,2.8,0.00,-0.00
2012-04-02,Stosur S.,Hampton J.,10.89,-1,1.16,0.00,0.0000
2012-04-02,Rodionova An.,Medina Garrigues A.,5.31,-5.98,3.07,0.00,0.0000
2012-04-02,Vesnina E.,Williams S.,4.25,-3.58,7.76,0.00,-0.00
2012-04-03,Hercog P.,Lepchenko V.,4.37,-4.01,1.58,0.00,0.0000
2012-04-03,Dushevina V.,Bartoli M.,2.30,-1.80,3.72,0.00,-0.00
2012-04-03,Petrova N.,Craybas J.,-0.09,-7.53,1.11,0.00,0.0000
2012-04-03,Shvedova Y.,Wickmayer Y.,2.24,-2.69,2.98,0.00,0.0000
2012-04-03,Voegele S.,Hradecka L.,-0.40,-2,2.2,0.00,0.000
2012-04-03,Lisicki S.,Sestini Hlavackova A.,11.08,-1.54,1.14,0.00,0.0000
2012-04-03,Safarova L.,Lucic-Baroni M.,8.38,-0.03,1.3,0.00,0.000
2012-04-03,Williams V.,Jankovic J.,-3.69,-5.28,1.52,0,0.00
2012-04-04,Hercog P.,Bartoli M.,4.37,-1.80,2.52,0,0.00
2012-04-04,Safarova L.,Wozniak A.,8.38,0.41,1.63,0,0.00
2012-04-04,Erakovic M.,Williams S.,0.31,-3.50,7.23,0.00,-0.00
2012-04-04,Petrova N.,Pavlyuchenkova A.,0.23,-0.85,1.62,2.16,1.3392
2012-04-04,Rodionova An.,Williams V.,8.48,-3.43,7.32,0.00,-0.00
2012-04-04,Voegele S.,Zvonareva V.,-0.40,-4.40,4.33,0.00,-0.00
2012-04-04,Lisicki S.,Shvedova Y.,11.08,2.86,1.56,0.00,0.0000
2012-04-05,Stosur S.,Voskoboeva G.,11.05,-0.46,1.08,0.00,0.0000
2012-04-05,Safarova L.,Zvonareva V.,8.68,-4.40,2.22,0,0.00
2012-04-05,Hercog P.,Petrova N.,4.95,0.34,1.75,0.00,0.0000
2012-04-06,Mazon-Hernandez R.,Serra F.,0,-3.57,21,0.00,-0.00
2012-04-06,Brown D.,Cervantes I.,6.78,0,1.42,0.00,-0.00
2012-04-06,Berrer M.,Middelkoop M.,3.39,0,1.28,0.00,-0.00
2012-04-06,Delbonis F.,Arnaboldi A.,1.59,0,1.23,0.00,0.0000
2012-04-06,Torro-Flor M-T.,Zahlavova S.,0,-2,2.67,0,0.00
2012-04-06,Alipieva S.,Chakvetadze A.,0,-3.22,7.75,0.00,-0.00
2012-04-06,Stosur S.,Williams S.,11.05,-3.41,2.81,0,-0
2012-04-06,Safarova L.,Hercog P.,9.31,6.47,1.7,0.00,0.000
2012-04-07,De Loore J.,Dzulynsky M.,2.85,0,1.06,0.00,0.0000
2012-04-07,Taweel I.,Venizelos A.,-0.48,-2,1.06,0.00,0.0000
2012-04-07,Fujiwara R.,Beck A.,-2,-3.86,2.63,0.00,-0.00
2012-04-07,Kontaveit A.,Mladenovic K.,0,-3.43,3.42,0.00,0.0000
2012-04-07,Ouahab L.,Serra F.,0,-3.57,3.25,0.00,0.0000
2012-04-07,Rezai A.,Torro-Flor M-T.,9.01,0,1.34,0.00,0.0000
2012-04-07,Woerle K.,Czink M.,-0.17,-2.32,2.88,0.00,-0.00
2012-04-07,Harrison R.,Simon G.,0,-2,2.87,0,-0
2012-04-07,Gronert S.,Chakvetadze A.,0.79,-3.22,3.4,0.00,-0.00
2012-04-07,Delbonis F.,Di Mauro A.,1.59,0,1.25,0.00,0.0000
2012-04-07,Safarova L.,Williams S.,10.53,-3.41,4.99,0,-0
2012-04-08,Kontaveit A.,Beck A.,0,-3.86,3.65,0.00,-0.00
2012-04-08,Sadikovic A.,Czink M.,-0.92,-2.32,3.4,0.00,-0.00
2012-04-08,Abdelnour M.,Yuksel A.,1.37,0,1.83,0.00,-0.00
2012-04-08,Begu I.,Errani S.,1.60,-2.59,3.31,0.00,-0.00
2012-04-08,Brianti A.,Barrois K.,2.29,-3.21,2.28,0,0.00
2012-04-08,Cervantes I.,Bautista-Agut R.,1.65,0,2.17,0.00,-0.00
2012-04-08,Tsurenko L.,Chakvetadze A.,-0.36,-3.17,2,0.00,-0.00
2012-04-08,Cetkovska P.,Peer S.,0,-1.37,1.84,0.00,0.0000
2012-04-08,Babos T.,Date K.,3.19,-6.40,1.43,0.00,0.0000
2012-04-08,Delbonis F.,Devilder N.,1.82,0.14,1.39,0.00,0.0000
2012-04-08,Rezai A.,Camerin M. E.,9.01,0.41,1.61,0.00,0.0000
2012-04-08,Fognini F.,Garcia-Lopez G.,5.61,-6.94,2.51,12.55,-12.55
2012-04-08,Parra-Santonja A.,Muguruza G.,1.85,-1,3.02,0.00,-0.00
2012-04-08,Montanes A.,Andreev I.,-3.36,-7.36,2.62,0.00,-0.00
2012-04-08,Vinci R.,Johansson M.,1.54,-3,1.16,0.00,0.0000
2012-04-08,Young D.,Paire B.,0,-1.57,3,0.00,-0.00
2012-04-09,De Loore J.,Ghilea V. A.,2.91,-1,1.53,0.00,0.0000
2012-04-09,Cibulkova D.,Bremond I.,0.19,-1,1.06,0.00,0.0000
2012-04-09,Barthel M.,Larsson J.,1.85,0.03,1.09,0.00,0.0000
2012-04-09,Beygelzimer Y.,Ignatik A.,0.47,-3,1.88,0.00,0.0000
2012-04-09,Thorpe L.,Koukalova K.,0.9,-0.24,4.11,0.00,-0.00
2012-04-09,Keothavong A.,Czink M.,2.08,-1.95,1.71,0.00,0.0000
2012-04-09,Arruabarrena L.,Pennetta F.,5.11,-4.70,4.5,0.00,-0.00
2012-04-09,Delbonis F.,Chardy J.,2.07,-3.85,1.8,0.00,-0.00
2012-04-09,Ramos A.,Riba P.,5.49,-5.96,1.2,0.00,0.000
2012-04-09,Bona A.,Suarez Navarro C.,1.85,-3,6.34,0.00,-0.00
2012-04-09,Ejdesgaard M.,Cornet A.,-1,-11.03,13.59,0.00,-0.00
2012-04-09,Kanepi K.,Rodionova An.,4.56,-1.24,1.36,0.00,0.0000
2012-04-09,Cabeza-Candela E.,Bratchikova N.,1.25,0,1.59,0,0.00
2012-04-09,Ziadi M.,Mathieu P.,0,-6.87,9.65,0.00,-0.00
2012-04-09,Volandri F.,Bachinger M.,2.74,-1,1.3,0.00,-0.00
2012-04-09,Rezai A.,Goerges J.,9.35,2.24,5.03,0.00,-0.00
2012-04-09,Martic P.,Beck A.,3.04,-3.42,1.64,0.00,0.0000
2012-04-09,Radwanska U.,Wozniacki C.,3.02,-0.80,12.67,0,-0
2012-04-09,Schiavone F.,Govortsova O.,4.98,-6.22,1.28,0,-0
2012-04-09,Gutierrez-Ferrol S.,Machado R.,2.94,-3,2.34,0.00,0.0000
2012-04-09,Bautista-Agut R.,Starace P.,0.48,-3.89,1.95,0.00,-0.00
2012-04-09,Ouahab L.,Haase R.,2.25,-1.96,4.16,0.00,0.0000
2012-04-09,Kerber A.,Foretz S.,12.14,-1.53,1.13,0.00,0.0000
2012-04-09,Mayr-Achleitner P.,Arvidsson S.,2.59,-1.39,5.5,0.00,0.000
2012-04-10,Smola M.,Ortega-Olmedo R.,2.28,-0.8,2.75,0.00,-0.00
2012-04-10,Horansky F.,Ciumac A.,1.05,-5.6,1.44,0.00,0.0000
2012-04-10,Abdelnour M.,Kretschmer G.,0.57,-1.38,5,0.00,-0.00
2012-04-10,Voegele S.,Jovanovski Petrovic B.,-3.88,-5.95,1.52,2.07,-2.07
2012-04-10,Brianti A.,Barthel M.,3.57,1.85,7.09,0.00,-0.00
2012-04-10,Istomin D.,Andreev I.,-4.04,-6.89,2.65,0.00,-0.00
2012-04-10,Cetkovska P.,Suarez Navarro C.,0.84,-3,2,0.00,-0.00
2012-04-10,Cabeza-Candela E.,Errani S.,0.25,-2.27,8.28,0.00,-0.00
2012-04-10,Martic P.,Konta J.,3.04,-0.02,1.49,0.00,0.0000
2012-04-10,Vinci R.,Halep S.,1.70,-0.69,1.8,2.39,-2.39
2012-04-10,Cipolla F.,Dolgopolov A.,0.75,-4.37,3.8,0.00,0.000
2012-04-10,Mayr-Achleitner P.,Cornet A.,2.59,-11.03,2.96,0.00,-0.00
2012-04-11,Horansky F.,Ortega-Olmedo R.,1.05,-0.8,1.72,0.00,-0.00
2012-04-11,De Loore J.,Minar J.,3.44,0,3.75,0.00,-0.00
2012-04-11,Becker R.,Kretschmer G.,0,-1.38,2.25,0.00,-0.00
2012-04-11,Moser N.,Colella A.,5.78,-1,1.3,0.00,0.000
2012-04-11,Taweel I.,Enev T.,5.58,2.5,3.75,0.00,-0.00
2012-04-11,Giustino L.,Sekulic M.,1.69,0,1.33,0.00,0.0000
2012-04-11,Niculescu M.,Jovanovski Petrovic B.,-0.18,-5.95,1.34,0.00,-0.00
2012-04-11,Beygelzimer Y.,Pennetta F.,2.46,-4.51,8.08,0.00,0.0000
2012-04-11,Kerber A.,Keothavong A.,12.27,2.79,1.23,0.00,0.0000
2012-04-11,Pous-Tio L.,Govortsova O.,-1.04,-3.63,1.6,0.00,-0.00
2012-04-11,Ramos A.,Hanescu V.,5.69,-7.36,1.39,0.00,0.0000
2012-04-11,Mayer F.,Chardy J.,-0.66,-2.92,1.57,0,-0
2012-04-11,Goerges J.,Muguruza G.,2.40,-0.64,1.4,0.00,0.000
2012-04-11,Cirstea S.,Dominguez Lino L.,7.06,-1.80,2.04,0.00,0.0000
2012-04-12,Moser N.,Mecir M.,5.78,0.18,2.25,0.00,-0.00
2012-04-12,Giustino L.,Enev T.,4.69,2.5,2.75,0.00,0.0000
2012-04-12,Kerber A.,Barthel M.,12.27,2.03,2.4,0,0.0
2012-04-12,Ouahab L.,Gutierrez-Ferrol S.,7.27,6.18,2.15,0.00,-0.00
2012-04-12,Starace P.,Andujar-Alba P.,-3.11,-7.46,2.15,0.00,-0.00
2012-04-12,Halep S.,Suarez Navarro C.,0.23,-2.14,1.53,0,-0
2012-04-12,Kanepi K.,Jankovic J.,5.26,-1.37,1.69,13.26,-13.26
2012-04-12,Cipolla F.,Paire B.,3.59,-0.61,1.92,0.00,0.0000
2012-04-12,Goerges J.,Errani S.,2.40,-2.20,1.99,4.60,-4.60
2012-04-12,Ramos A.,Chardy J.,5.69,-2.92,1.51,0.00,0.0000
2012-04-12,Cirstea S.,Govortsova O.,7.06,-3.63,1.5,0.00,0.000
2012-04-12,Wozniacki C.,Cornet A.,-0.78,-10.63,1.04,9.85,0.3940
2012-04-12,Martic P.,Jovanovski Petrovic B.,4.17,-4.55,1.65,0.00,0.0000
2012-04-12,Beygelzimer Y.,Cibulkova D.,2.46,0.25,5.07,0.00,-0.00
2012-04-13,Giustino L.,Minar J.,5.02,0.26,4.5,0.00,-0.00
2012-04-13,Kerber A.,Jankovic J.,12.50,-1.19,1.75,0.00,0.0000
2012-04-13,Martic P.,Wozniacki C.,4.17,-0.75,8.92,0,-0
2012-04-13,Cirstea S.,Cibulkova D.,8.10,0.52,2.84,0,-0
